"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
210001974820,"JONATAN ALBERTO PIRES DE ARRUDA","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",6190.34,1745,2024
210001974849,"WILSON LUIZ MASTELLA","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",6210,1533,2024
210002162697,"JONAS SILVA","Porto Alegre","RS","Vereador","PRD","Não Eleito","MASC.","BRANCA",6220,316,2024
210001916167,"HELEN SUSANA DO NASCIMENTO PONTES","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","PRETA",6343.07,152,2024
210001976291,"GILMAR DRAGO","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",6500,437,2024
210002338466,"FELIPE BRIANCE FRANCO","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",6612.12,612,2024
210002066085,"TATIANE PIRES BERNARDES","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",6878.64,938,2024
210002354373,"ROGÉRIO AMARO MENDONÇA","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","PRETA",6900,132,2024
210001976264,"ARTUR WAGNER AURÉLIO","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",7000,486,2024
210001976281,"LIZETE CRISTINA CENCI","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","BRANCA",7000,546,2024
210002354366,"LAURO GIOVANI ALVES DO VAL","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","BRANCA",7000,663,2024
210002354357,"JÉSSICA REJANE MACHADO CARDOSO","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","PRETA",7500,65,2024
210001976277,"ANTÔNIO CARLOS LIMA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",8000,414,2024
210002066076,"CANAAN DA ROCHA FARIAS","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PRETA",8000,748,2024
210002162686,"ANA PATRÍCIA RODRIGUES DE MACEDO","Porto Alegre","RS","Vereador","PRD","Não Eleito","FEM.","PARDA",8000,62,2024
210002338484,"LUCAS SILVA BRIZOLA","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",8000,2075,2024
210002354370,"IGOR AIRES RAMOS","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","BRANCA",8000,152,2024
210001967165,"HUGO PEREIRA LA ROQUE","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",8488.2,72,2024
210001915760,"MARCILON ALBUQUERQUE RIOS","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PARDA",8542,47,2024
210001915781,"VILMAR FRANCISCO DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",8542.02,174,2024
210001915755,"MARCIO CUNHA DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PARDA",8542.04,69,2024
210001915756,"JOÃO CARLOS MARIA DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",8542.04,42,2024
210001915766,"WILSON LUIZ SCHMITZ DE ALMEIDA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",8542.04,46,2024
210001925319,"LUCIANO MARQUES DA ROSA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PRETA",8588,289,2024
210001925322,"NILDO RODRIGUES DE MORAES","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",8588,64,2024
210001925325,"BIBIANA NUNES BITENCOURT BUENO","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",8588,63,2024
210001883683,"OSCAR JAMES SEGAL","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",9000,340,2024
210001883700,"RONALDO UBIRAJARA BITENCOURT GONCALVES","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",9000,421,2024
210001945323,"ANDRE TELLES","Porto Alegre","RS","Vereador","UP","Não Eleito","MASC.","BRANCA",9000,686,2024
210002029619,"CELESTINO LOUIS SILVA LUCAS","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",9187.02,80,2024
210002029629,"PAULO OSCAR DISCONZI","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PARDA",9187.02,53,2024
210001916175,"LUIZ RICARDO CAVALCANTI VASCO","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","PARDA",9500,79,2024
210001925328,"ANDERSON DE SOUZA GOMES","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",9500,1005,2024
210001916177,"KLAUS HANISCH SCHUCH","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",9700,2061,2024
210002350545,"VIVIANE ROSA DA SILVA","Porto Alegre","RS","Vereador","UNIÃO","Não Eleito","FEM.","PRETA",9780,305,2024
210001883673,"CARLOS FERNANDO SIMOES FILHO","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",10000,358,2024
210001916616,"FERNANDA LEITE WEIZENMANN","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",10000,2929,2024
210001916625,"RAFAEL LEANDRO FLECK","Porto Alegre","RS","Vereador","MDB","Eleito por QP","MASC.","BRANCA",10000,5908,2024
210001916634,"CLAUDIA DE NEGREIROS MAGNUS","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",10000,181,2024
210001916642,"IGOR SILVA MENDONÇA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",10000,191,2024
210001916643,"LISSANDRA DOS SANTOS THOMSEN","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",10000,1266,2024
210001967176,"CARLOS ALBERTO FAGUNDES DE OLIVEIRA","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",10000,766,2024
210001974846,"TATIANA RHEINGANTZ ARMOS","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",10000,194,2024
210001974852,"MARIANA DIVERIO KRUSE","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",10000,468,2024
210001976273,"NERI GOMES FERREIRA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",10000,577,2024
210001976274,"RUDNEI ALVES PINTO","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PRETA",10000,560,2024
210001976275,"WILLY ADOLFO SCHNEIDER","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",10000,434,2024
210002066072,"RAFAEL BERNARDO DE OLIVEIRA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",10000,671,2024
210002162683,"GILMAR NASCIMENTO DA CUNHA","Porto Alegre","RS","Vereador","PRD","Não Eleito","MASC.","BRANCA",10000,333,2024
210002338459,"AMANDA RODRIGUES DA SILVA","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",10000,246,2024
210002338470,"MARIA AUGUSTA DELGADO","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","INDÍGENA",10000,24,2024
210002338475,"ISABEL CRISTINA FAGUNDES DE OLIVEIRA","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",10000,59,2024
210002338479,"CINTIA CRISTINA DUARTE FERREIRA","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",10000,14,2024
210002338482,"IARA DA SILVA FAGUNDES","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",10000,125,2024
210002354352,"VALTENCIR OLIVEIRA DA CRUZ","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","BRANCA",10000,396,2024
210002354354,"RENAN DA SILVA","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","PRETA",10000,324,2024
210002354377,"MICHELLE DE OLIVEIRA RODRIGUES","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","BRANCA",10000,91,2024
210002383093,"SIMONE DE CASTRO RODRIGUES","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",10000,55,2024
210001974828,"GREGOR MOURA DE CARVALHO","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",10150,367,2024
210001925301,"BRUNA PÂMELA DA SILVA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",10588,166,2024
210001925321,"SIMONE NUNEZ REIS","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",10588,169,2024
210001883678,"VERA DE MOURA FREIRE","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","BRANCA",11000,90,2024
210001883682,"YASSANAN DE SOUZA COSTA","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","BRANCA",11000,153,2024
210001883692,"SANDRO ALEX MACHADO DOS SANTOS","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PARDA",11000,203,2024
210001916623,"MARIA ODETE BENTO","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",11000,286,2024
210001967160,"DANIEL DA SILVA","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",11000,229,2024
210001974830,"AROLDO MEDINA","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",11000,222,2024
210002354375,"ANA PAULA LACERDA","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","BRANCA",11000,46,2024
210001916632,"LEONARDO MARICATO DE MELLO","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PARDA",11516.45,985,2024
210001925298,"JOÃO CARLOS VIEGAS DE FREITAS","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",11588,78,2024
210001925312,"FLAVIA SILVA COELHO","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PRETA",11588,191,2024
210001925324,"ROBERTO DROCHNER FERREIRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",11588,51,2024
210002354379,"MILENA CRISTINA SILVA FRAGA","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","BRANCA",11600,181,2024
210001974827,"ALEXANDRE WAGNER DA SILVA BOBADRA","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",12000,2627,2024
210002160583,"PAULO ROGERIO LEMOS DE CARVALHO","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","PARDA",12000,119,2024
210001967172,"MARIANA DOERNTE LESCANO","Porto Alegre","RS","Vereador","PP","Eleito por QP","FEM.","BRANCA",12574,6389,2024
210001925300,"PRISCILA AGUIAR CORREA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",12588,323,2024
210001925326,"DANIEL RODRIGUES DA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PRETA",12588,259,2024
210001925330,"LUCIANE LIANARA DA SILVA DOS SANTOS","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",12588,263,2024
210001925329,"LISANDRO ZWIERNIK","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",12838,1845,2024
210001916179,"MARIA AGOSTINA ALGORTA NORONHA DE OLIVEIRA","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","BRANCA",12961,1778,2024
210001883674,"KATIA FELIPINA GALIMBERTI BRITTO","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","BRANCA",13000,150,2024
210001883675,"RAUL MARTINS DA SILVA","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",13000,136,2024
210001883703,"UBIRAJARA PEREIRA RAMOS","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",13000,508,2024
210001925299,"EDISON ARTUR FERNANDES FEIJÓ JUNIOR","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",13088,125,2024
210001925307,"RONALDO FAGUNDES LACERDA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PRETA",13088,138,2024
210001925315,"VINICIOS ALVES DA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",13088,308,2024
210001976261,"BIANCA FEIJÓ DE SOUZA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","BRANCA",13364,81,2024
210002029624,"MARISTELA MAFFEI","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","BRANCA",13510.32,912,2024
210001925314,"SILVIA POUSADA OLIVEIRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",13588,82,2024
210001883696,"PAULO RICARDO DA SILVA SCHUSTER","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PARDA",14000,375,2024
210001953965,"JOEL FRANCISCO SOARES VIEIRA JUNIOR","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","PRETA",14000,829,2024
210001967151,"ARLEI ROMEIRO","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",14500,897,2024
210001925302,"ALEX OLIVEIRA BITENCOURT","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PRETA",14588,280,2024
210001916638,"LORECINDA FERREIRA ABRÃO","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",14700,906,2024
210002029620,"NIDIA MARIA ANDRADE DE ALBUQUERQUE","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PRETA",14737.02,313,2024
210001883695,"LEANDRO JOSÉ DE ALMEIDA BENINI","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",15000,547,2024
210001976265,"EDSON STROGULSKI","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",15000,823,2024
210001976280,"VIVIANE PIRES SILVA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PRETA",15000,256,2024
210002162701,"KEISSY DAGOSTIN GOMES","Porto Alegre","RS","Vereador","PRD","Não Eleito","FEM.","BRANCA",15000,1500,2024
210002338460,"IVANA DE CARVALHO GROFF","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",15000,102,2024
210002338465,"CARLA SINARA RODRIGUES DO NASCIMENTO","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PRETA",15000,136,2024
210001974839,"SIMONE FAVA MADUREIRA","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",15055.08,113,2024
210002350547,"ALEXSANDRO CAMPOS DA LUZ","Porto Alegre","RS","Vereador","UNIÃO","Não Eleito","MASC.","PRETA",15070,660,2024
210002066070,"HENRY CICILIANI COSTA VENTURA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",15252,1530,2024
210001883693,"RENAN SILVA DOS SANTOS","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",16000,206,2024
210002354369,"GRACE KELLY PEREIRA PORTO","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","PRETA",16000,431,2024
210001967164,"VERA REGINA RODRIGUES DE ARMANDO","Porto Alegre","RS","Vereador","PP","Eleito por QP","FEM.","BRANCA",16020,5693,2024
210001925297,"ELAINE RIBEIRO DA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",16088,438,2024
210001925308,"ELIANE DE SOUZA DUTRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",16088,102,2024
210001925317,"JANETE MARIANO DE OLIVEIRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",16088,424,2024
210001925323,"ALINE BORBA LOURENÇO","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PRETA",16088,242,2024
210001916635,"DENIS ANDRADE PEREIRA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",16251,585,2024
210001916637,"IARA MARIA SEVERO DE ASSIS","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",17136,940,2024
210001916651,"NELSON BERON CARVALHO FILHO","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",17300,1666,2024
210001925296,"ALEXSANDRO SOUZA DE FREITAS","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",17588,604,2024
210001925310,"FABIO FERRAZ DA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",17588,200,2024
210001925320,"SANDRO MARCELO BESSON","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",17588,1267,2024
210001925331,"MARCOS PINTO BARBOSA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","INDÍGENA",17588,209,2024
210002354353,"WAGNER CONCEIÇÃO ANHAIA","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","PRETA",18000,345,2024
210002354359,"RAFAEL RODRIGO DA SILVA CAVALHEIRO","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","PRETA",18000,694,2024
210001916626,"SANDRO BORGES DA ROSA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",18200,881,2024
210002354356,"CLEBER MORAES DA SILVA","Porto Alegre","RS","Vereador","PSB","Não Eleito","MASC.","BRANCA",18250,503,2024
210001916648,"CLOVIS ANDRÉ SILVA DA SILVA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",18480,747,2024
210001925303,"CATIELE RIBEIRO FRANCO","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",18588,239,2024
210001925327,"SARA BEATRIS DE MORAES VIEIRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","BRANCA",18588,273,2024
210001883687,"PEDRO IGOR CHAVES","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PRETA",19000,260,2024
210002338469,"LUIS FERNANDO ROSA","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",19200,2031,2024
210001967147,"GISELLE GUIMARÃES HÜBBE","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",19534.6,711,2024
210002350536,"PATRÍCIA GONÇALVES","Porto Alegre","RS","Vereador","UNIÃO","Não Eleito","FEM.","PRETA",19560,222,2024
210002338457,"LUIZ JACOMINI RIGHI FILHO","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",19876,1513,2024
210001883688,"DARLENE MEDEIROS DOS SANTOS","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","PRETA",20000,259,2024
210001883691,"JULIANO BRUM GAMA","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",20000,303,2024
210001883701,"SIMONE ANDRADE DA ROSA ESPINDOLA","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","PRETA",20000,287,2024
210001883707,"EDUARDO ANTONIO MATOS","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","BRANCA",20000,226,2024
210001976268,"LUCIANO VIEIRA BATISTA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",20000,2010,2024
210001976270,"PAULO RICARDO QUADROS REMIÃO","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",20000,572,2024
210001976283,"MARCIA DA COSTA BARBOZA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",20000,295,2024
210002162704,"RODRIGO AUGUSTO MARTINS SIGNORINI DE ANDRADE BERDICHEVSKI","Porto Alegre","RS","Vereador","PRD","Não Eleito","MASC.","BRANCA",20000,438,2024
210001953953,"MILENA MIRANDA BITTENCOURT","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","PARDA",20020,249,2024
210001976269,"JACKSON CARVALHO DA SILVEIRA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PRETA",20560.5,1619,2024
210001883702,"LUCIANA PETERS DOS ANJOS","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","BRANCA",21000,134,2024
210001916649,"JOSÉ FRANCISCO VIEIRA DE MOURA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",21000,908,2024
210002354351,"JANAINA CORTES GOMES","Porto Alegre","RS","Vereador","PSB","Não Eleito","FEM.","BRANCA",21000,694,2024
210002029616,"VOLNEI DA CONCEIÇÃO PICOLOTTO","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",21153.51,442,2024
210001953970,"ANA PAULA RODRIGUES ALVES DA SILVA BOHN","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","PARDA",21900,181,2024
210001973354,"NIKAYA MARTINS VIDOR MOURA","Porto Alegre","RS","Vereador","PSTU","Não Eleito","FEM.","BRANCA",21900,226,2024
210001953939,"VIVIANE ROSA LA PORTA","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","PARDA",22000,65,2024
210001916174,"DANIXA JANAINA DA SILVA FERRAZ","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","PARDA",22251.3,123,2024
210002066071,"MÁRCIA JOSIANE OLIVEIRA DE LIMA","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","BRANCA",23000,118,2024
210001916640,"MICHEL HEPP RIBEIRO SANCHEZ","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",23014,1748,2024
210002029613,"LIDIONEI DA ROSA SANTOS","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",23687.02,713,2024
210001883680,"ROGERIO DOS SANTOS MACHADO","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PARDA",25000,774,2024
210001976271,"ENZO STEFANI BRETOS","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",25000,752,2024
210001974848,"JAQUELINE RIBEIRO DOS SANTOS MACHADO","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","PARDA",25050,113,2024
210002066063,"LUCAS DUARTE SIQUEIRA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",25510,2517,2024
210001974832,"GUILHERME BENEDETTO TODESCHINI","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",25800,983,2024
210001915780,"ERNANI GLORIO MARCHIORETTO","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","BRANCA",26098.5,90,2024
210002066064,"MARCELO RODRIGO BERNARDI","Porto Alegre","RS","Vereador","PSDB","Eleito por QP","MASC.","BRANCA",27550,7759,2024
210001915782,"MATHEUS FONSECA GOMES","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",28000,693,2024
210001915765,"GILVANDRO SILVA ANTUNES","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",28600,272,2024
210002066092,"MOISÉS DA SILVA BARBOZA","Porto Alegre","RS","Vereador","PSDB","Eleito por QP","MASC.","BRANCA",28700,8603,2024
210001925306,"RAFAEL NETTO SALA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",29088,890,2024
210002338480,"MARCIO FERREIRA BINS ELY","Porto Alegre","RS","Vereador","PDT","Eleito por QP","MASC.","BRANCA",29300,6296,2024
210001915771,"TIAGO MARCELO DA SILVA MARTINS","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","BRANCA",29821.54,198,2024
210001883679,"GUILHERME FAGNER DA SILVA PEREIRA","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PRETA",30000,725,2024
210001883689,"ANTONIO CARLOS SOUZA DE LIMA","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PARDA",30000,1478,2024
210001883698,"KAREN SILVA DOS SANTOS","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","PRETA",30000,491,2024
210001883706,"ALCEU OLIVEIRA DA ROSA","Porto Alegre","RS","Vereador","PODE","Suplente","MASC.","PARDA",30000,610,2024
210001976260,"ANDREA CARLA RAMMÉ","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","BRANCA",30000,1197,2024
210001976272,"JULIO CESAR DE SOUZA GONÇALVES","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",30000,3447,2024
210001976279,"GISELI CONSUELO SANTOS DE OLIVEIRA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PRETA",30000,426,2024
210002276789,"CARLOS ALAN ROSA DE CASTRO","Porto Alegre","RS","Prefeito","PRTB","Não Eleito","MASC.","PARDA",30300,483,2024
210001883708,"ALEXANDRA BARCELLOS MACHADO","Porto Alegre","RS","Vereador","PODE","Suplente","FEM.","BRANCA",31000,169,2024
210001916621,"VITORINO BASEGGIO","Porto Alegre","RS","Vereador","MDB","Eleito por QP","MASC.","BRANCA",31500,5315,2024
210002029611,"CENIRIANI VARGAS DA SILVA","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PARDA",32100.64,1092,2024
210002066057,"LUIS ERNESTO ZOTTIS","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",33000,1551,2024
210002029634,"JEFERSON HENRIQUE AGUIAR PEREIRA","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",33270.77,1431,2024
210002029621,"KIRION LOPES MARTINS","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",34020.64,783,2024
210001974829,"ADRIANA VALER","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",34550,583,2024
210001916169,"ANDRE DE OLIVEIRA DIAS","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",34850,299,2024
210002350543,"WAGNER TAVARES","Porto Alegre","RS","Vereador","UNIÃO","Não Eleito","MASC.","PRETA",34890,914,2024
210001976292,"MARCELO GOMES FROTA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",36000,697,2024
210001976293,"ANDRÉ ROLIM FÉLIX","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",36000,591,2024
210002066061,"CLAYTON DOS SANTOS PINHEIRO","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","PRETA",36000,133,2024
210002066075,"CAMILA PEREIRA RODRIGUES","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","PRETA",36000,166,2024
210002066090,"LAURA PADULA KLEIN","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","BRANCA",36000,231,2024
210002275961,"ANA CRISTINA DOS SANTOS PEREIRA","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PRETA",36459.24,116,2024
210001915757,"HALLANA DA ROSA VITORIA","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PRETA",36751.24,1063,2024
210001945324,"PRISCILA VOIGT SEVERIANO","Porto Alegre","RS","Vereador","UP","Não Eleito","FEM.","BRANCA",38450,749,2024
210001925304,"CLAUDIO RENATO GUIMARÃES DA SILVA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",39098,2846,2024
210002029601,"ADELI SELL","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",39267.54,2406,2024
